rally_id,player,type,player_location_area,opponent_location_area,hit_area,backhand,aroundhead,player_location_x,player_location_y,opponent_location_x,opponent_location_y,ball_round,set,match_id,getpoint_player,roundscore_A,roundscore_B,consecutive_points,score_diff
3,B,3,7.0,8.0,1,0,0,-0.750178454110468,-0.5075128965114919,-0.6916755921744759,0.6805486172486036,5,1,1,,3,1,0,1
3,A,5,8.0,1.0,8,1,0,-0.5857831930539724,0.7658320371195823,-1.032362781426661,-0.12588498353226552,6,1,1,A,3,1,0,1
6,A,1,8.0,8.0,7,1,0,0.05434031372213263,0.8760499923035674,-0.3924485920381718,-0.92065363487428,1,1,1,,5,2,1,2
6,B,3,8.0,8.0,8,1,0,-0.4347224526294752,-0.6634554599679033,-0.10489966256974045,0.9727419040247476,2,1,1,,5,2,1,2
6,A,9,4.0,8.0,9,0,0,-0.8895074813735078,1.5936614712001145,-0.16208799362821416,-0.94372526986352,3,1,1,,5,2,1,2
6,B,9,8.0,8.0,8,0,0,-0.5704179017988109,-0.9094236688636151,-0.4681591036859851,1.354050724017054,4,1,1,A,5,2,1,2
7,A,1,8.0,8.0,7,1,0,-0.10569201513236723,0.8508148464690777,0.7094979180610216,-0.8327177858804179,1,1,1,,6,2,2,3
7,B,6,8.0,8.0,8,1,0,0.29591681650962215,-0.6037256874473469,0.01700014882517183,0.932918702520853,2,1,1,,6,2,2,3
7,A,6,8.0,8.0,8,0,0,-0.20662201662010032,1.0596197528683913,-0.006330274363100776,-0.7537658081720527,3,1,1,,6,2,2,3
7,B,6,8.0,8.0,8,0,0,-0.07979676166479174,-0.8478532362784605,-0.3019567389721911,1.090566084685813,4,1,1,,6,2,2,3
7,A,5,8.0,8.0,8,1,0,-0.18193468543647973,1.0987669798722084,-0.020533750692740542,-0.9070969838927937,5,1,1,,6,2,2,3
7,B,3,8.0,8.0,8,1,0,0.023447625075944972,-0.8238129723896149,-0.11618006471420156,1.0834154966793559,6,1,1,A,6,2,2,3
10,A,1,8.0,8.0,7,1,0,-0.08105413424975855,0.8426496358057639,0.7298288608688356,-0.8090869757587921,1,1,1,,7,4,1,4
10,B,3,8.0,8.0,8,1,0,0.3468361333680039,-0.6148058864359885,-0.007831265587131427,1.0129583156605448,2,1,1,,7,4,1,4
10,A,9,9.0,8.0,8,0,0,-0.7183533339442872,1.552741737906567,-0.1465031034792048,-0.871850084266755,3,1,1,,7,4,1,4
10,B,5,8.0,8.0,8,0,0,-0.534520276499092,-0.779258811094226,-0.3072214328087243,1.3031306105795515,4,1,1,,7,4,1,4
10,A,7,8.0,8.0,8,0,0,-0.7290589046174037,0.7653158191487966,-0.3545432493959075,-0.8965551230335794,5,1,1,,7,4,1,4
10,B,7,7.0,8.0,5,0,0,-0.7747246250733668,-0.4526322766918452,-0.4113013752309148,0.9151908235939873,6,1,1,,7,4,1,4
10,A,8,7.0,8.0,2,0,0,-0.7933174115263828,0.5935950718876241,-0.3781639301582554,-0.709060570266684,7,1,1,,7,4,1,4
10,B,2,3.0,8.0,3,0,0,-0.9162887727502814,-1.4261582461105011,-0.15777736559205208,1.1143734712936162,8,1,1,,7,4,1,4
10,A,9,9.0,8.0,4,0,0,-0.7035670779643649,1.5942736152100885,-0.1772959032370914,-0.9679492664646254,9,1,1,,7,4,1,4
10,B,3,8.0,8.0,5,0,0,-0.6217839617515413,-0.8976846810832638,-0.27842481481095976,1.2884039999064474,10,1,1,,7,4,1,4
10,A,9,4.0,8.0,4,0,0,-0.9643479481106755,1.5310195371422513,-0.2071899884096046,-0.9680764299944347,11,1,1,,7,4,1,4
10,B,5,8.0,8.0,5,0,0,-0.6804492536409088,-0.8860036526826386,-0.3717837886455428,1.2955051831977489,12,1,1,,7,4,1,4
10,A,7,6.0,8.0,2,0,0,-0.9096855853424116,0.8889853762475243,-0.2664760879719333,-0.9441683702857562,13,1,1,,7,4,1,4
10,B,3,7.0,8.0,8,0,0,-0.8395424280391669,-0.4638431448370722,-0.39674464259964004,0.9717128550623144,14,1,1,,7,4,1,4
10,A,9,8.0,8.0,8,0,0,-0.6911547071244791,1.4685356238867087,-0.2803192238061359,-0.8962413970864889,15,1,1,,7,4,1,4
10,B,6,8.0,8.0,8,0,0,-0.45846382803191427,-0.8969943687049868,-0.20275505366866856,1.2663240184061095,16,1,1,,7,4,1,4
10,A,5,8.0,8.0,8,1,0,0.18844765567375185,1.1310386142204536,-0.035459283282837255,-0.859510518723579,17,1,1,,7,4,1,4
10,B,3,8.0,8.0,7,1,0,0.6628106784405933,-0.5909516308795867,0.4185859090531383,1.0696434669785209,18,1,1,,7,4,1,4
10,A,2,4.0,8.0,9,0,0,-0.8791492587855669,1.5313020174155039,-0.12463496506213494,-0.9195192509110323,19,1,1,,7,4,1,4
10,B,2,8.0,8.0,9,0,1,0.40105716273245695,-1.2133617382621744,-0.09686372343094193,1.3112377870351317,20,1,1,,7,4,1,4
10,A,4,3.0,8.0,8,0,1,0.9678384326719344,1.606643255632953,0.202189511217357,-1.2142261743714085,21,1,1,,7,4,1,4
10,B,7,8.0,8.0,8,1,0,0.697679251650372,-0.9763452557608003,0.6571446440747517,1.3651534173378082,22,1,1,,7,4,1,4
10,A,5,8.0,8.0,7,0,0,-0.22716526063547418,0.9401360293358424,0.11528945768356272,-1.03985440082806,23,1,1,,7,4,1,4
10,B,8,8.0,8.0,8,1,0,-0.2810626334994127,-0.6061016458975645,-0.044106666084493755,0.9729562608725164,24,1,1,,7,4,1,4
10,A,2,9.0,8.0,6,0,0,-0.534128146374121,1.6017024240033286,-0.13940840404489985,-0.9075999696013474,25,1,1,,7,4,1,4
10,B,2,8.0,8.0,3,0,0,-0.8625516728574122,-1.334347220010591,-0.16917790387489168,1.1528885240571867,26,1,1,,7,4,1,4
10,A,9,9.0,8.0,6,0,0,-0.6911738577883025,1.6080451753713294,-0.13245603236608494,-0.9677585265164629,27,1,1,,7,4,1,4
10,B,7,8.0,8.0,5,0,0,-0.8272167031386821,-0.7688242009137571,-0.4075244064257542,1.2805311791920644,28,1,1,,7,4,1,4
10,A,8,7.0,8.0,7,0,0,-0.7756935568631369,0.5761371324038352,-0.4630222496001389,-0.8258561741086714,29,1,1,,7,4,1,4
10,B,2,9.0,8.0,9,0,1,0.8208677570232804,-1.392166642940763,0.17178760284775382,1.0844189161338555,30,1,1,,7,4,1,4
10,A,2,8.0,8.0,6,0,0,-0.5128828796961188,1.4833042792464564,0.017312094056935082,-1.0157756995766387,31,1,1,,7,4,1,4
10,B,4,3.0,8.0,5,0,0,-0.9453314559620369,-1.399963642883914,-0.19783261148951542,1.2137400293438827,32,1,1,,7,4,1,4
10,A,5,8.0,9.0,8,1,0,0.7482158949760955,0.9516506536086666,-0.548921034664529,-1.4113572949442306,33,1,1,,7,4,1,4
10,B,8,8.0,8.0,8,1,0,0.7474268247375573,-0.5681534714147446,0.45748703049631023,1.0225204808933928,34,1,1,,7,4,1,4
10,A,2,9.0,8.0,4,0,0,-0.4005871316766854,1.5676675671476705,0.016153983511983938,-0.8356329366913844,35,1,1,,7,4,1,4
10,B,2,5.0,8.0,3,0,0,-1.0196653765997055,-1.361044369618244,-0.15170478834070808,1.1221341197507357,36,1,1,,7,4,1,4
10,A,2,4.0,8.0,4,0,0,-0.9483409512611257,1.6208839527287573,-0.3441184899409487,-1.0541150970558466,37,1,1,,7,4,1,4
10,B,2,9.0,8.0,5,0,0,-0.788729778520564,-1.386159313707908,-0.1695103816881892,1.1297975663802664,38,1,1,,7,4,1,4
10,A,2,9.0,8.0,4,0,0,-0.6210611216411763,1.5669394509313144,-0.14152875572148138,-1.1526384275370278,39,1,1,,7,4,1,4
10,B,2,9.0,8.0,3,0,0,-0.8509347081240561,-1.38643361549959,-0.25920938968372953,1.1217610876062707,40,1,1,,7,4,1,4
10,A,9,9.0,8.0,4,0,0,-0.7555771070768686,1.6419517847346825,-0.21524085836971754,-1.0045619393571357,41,1,1,B,7,4,1,4
11,B,1,8.0,8.0,7,1,0,-0.013273878568767133,-0.859417043740275,0.5382985549051855,0.9022919045683432,1,1,1,,7,5,0,3
11,A,8,8.0,8.0,7,1,0,0.5276300361483497,0.7866191559871982,-0.005521177097179128,-0.9430606842807551,2,1,1,,7,5,0,3
11,B,2,8.0,8.0,3,0,0,-0.554875950026405,-1.3720479439498974,-0.11636638099560268,1.0599350422644598,3,1,1,,7,5,0,3
11,A,4,9.0,8.0,8,0,0,-0.6222922841011447,1.7030545999405142,-0.10318375829411837,-1.0901344016612697,4,1,1,,7,5,0,3
11,B,5,8.0,8.0,8,0,0,-0.2744541311094342,-0.9683625583628382,-0.5002540693357358,1.5045120189493424,5,1,1,,7,5,0,3
11,A,8,8.0,8.0,7,0,0,-0.6916811477280895,0.7654504900543072,-0.6811780616788669,-0.897935724732584,6,1,1,,7,5,0,3
11,B,2,8.0,8.0,9,1,0,0.36429575921190555,-1.2517253945053997,0.2809957885877362,1.0534683567499343,7,1,1,,7,5,0,3
11,A,6,8.0,8.0,9,0,0,-0.1938604316524009,1.4345451661054913,0.08566831465470155,-1.0769435768213678,8,1,1,,7,5,0,3
11,B,6,8.0,8.0,8,0,0,-0.2929168796833864,-0.8016413259605057,-0.09712125689997066,1.26668483930683,9,1,1,,7,5,0,3
11,A,5,8.0,8.0,8,1,0,0.08780345916763145,1.0841262745176923,0.0013392088346031775,-0.8239058290214875,10,1,1,,7,5,0,3
11,B,8,8.0,8.0,8,1,0,0.5893371084701572,-0.6820760963792258,0.2268085144313164,1.0532789050485558,11,1,1,,7,5,0,3
11,A,9,9.0,8.0,8,0,0,-0.6077897158671944,1.5945889288128559,-0.087356095266912,-0.8954257913608025,12,1,1,,7,5,0,3
11,B,7,8.0,8.0,6,1,0,0.647300788467388,-0.7859948896204324,0.002636310243958536,1.2670255883505235,13,1,1,,7,5,0,3
11,A,8,7.0,8.0,7,1,0,0.7311841556192684,0.5198284922766044,0.47966522519041044,-0.8101365738437698,14,1,1,,7,5,0,3
11,B,2,9.0,8.0,3,0,0,-0.7498531710986982,-1.3859878815860764,-0.06816406139145115,1.0913800483695961,15,1,1,,7,5,0,3
11,A,2,4.0,8.0,4,0,0,-1.038192018437322,1.6205890730459867,-0.2150479948662255,-0.9923823537538254,16,1,1,,7,5,0,3
11,B,4,6.0,8.0,9,0,1,0.9985774534212207,-1.300313839243053,0.008611078905291293,1.2520871424910969,17,1,1,,7,5,0,3
11,A,7,8.0,8.0,8,1,0,0.4916304545437208,1.1474934139619861,0.6619009444181247,-1.340634560029902,18,1,1,,7,5,0,3
11,B,3,8.0,8.0,7,0,0,-0.24499410058723886,-0.605953118362384,-0.05018197942510483,1.0836454661175903,19,1,1,,7,5,0,3
11,A,2,9.0,8.0,4,0,0,-0.4710158630743238,1.5186570677067006,-0.09498567771099709,-0.9434404379130665,20,1,1,,7,5,0,3
11,B,2,5.0,8.0,3,0,0,-0.9146382259398691,-1.3086944751356735,-0.18677492893253012,1.1681497988479546,21,1,1,,7,5,0,3
11,A,2,9.0,8.0,3,0,1,0.8674375712509858,1.6472658738667245,0.06275009586055473,-1.0523713185134493,22,1,1,,7,5,0,3
11,B,4,6.0,8.0,4,0,1,1.4860028846897673,-1.3110922298579655,0.3757609128006516,1.200560451710882,23,1,1,,7,5,0,3
11,A,7,8.0,4.0,8,1,0,0.4325489212015992,1.1395940671152018,1.0009640009694327,-1.404507588405788,24,1,1,,7,5,0,3
11,B,3,8.0,8.0,7,0,0,-0.021326816366386833,-0.6276403733831684,0.12526998308682,1.0134256415782072,25,1,1,,7,5,0,3
11,A,9,9.0,8.0,8,0,0,-0.5588724586660812,1.5671448292346362,-0.16182808500242837,-0.919676790612353,26,1,1,,7,5,0,3
11,B,3,8.0,8.0,2,1,0,0.5719893907777239,-0.6365319516151265,0.008611078905291293,1.2520871424910969,27,1,1,,7,5,0,3
11,A,9,8.0,8.0,3,1,0,0.6981108193241921,1.4231905411182997,0.4919917870149443,-0.9049283717163054,28,1,1,,7,5,0,3
11,B,3,8.0,8.0,6,1,0,0.7822809039457644,-0.8206258285589799,0.3235580531210654,1.1775501512569988,29,1,1,,7,5,0,3
11,A,9,8.0,8.0,4,0,0,-0.5953004118084272,1.4475000662287154,-0.04276423059851401,-0.991647924262467,30,1,1,,7,5,0,3
11,B,3,8.0,8.0,5,0,0,-0.8052207528253156,-0.7687322996560244,-0.45812094600852604,1.2052753348647631,31,1,1,,7,5,0,3
11,A,9,8.0,8.0,9,0,0,-0.7445330670562258,1.4470005358266373,-0.28968122644223143,-0.9805497811371057,32,1,1,,7,5,0,3
11,B,3,8.0,8.0,7,1,0,0.47785078692223204,-0.7750245987488968,-0.12660333447794142,1.2516245222867575,33,1,1,,7,5,0,3
11,A,9,8.0,8.0,4,0,0,-0.6437720435259308,1.4899360247526658,-0.050253519505526735,-0.9674088532739388,34,1,1,B,7,5,0,3
13,B,1,8.0,8.0,7,1,0,-0.1454019370149406,-0.7543462567447099,0.7059199384281742,1.0154643360001157,1,1,1,,8,6,0,1
13,A,7,8.0,8.0,8,1,0,0.41483130578659927,0.9181212736331563,-0.035375710809387395,-0.9191411735602303,2,1,1,,8,6,0,1
13,B,7,7.0,8.0,1,0,0,-0.5093337333348319,-0.39718411449059293,-0.22155154395542082,0.9158639024023566,3,1,1,,8,6,0,1
13,A,8,2.0,7.0,2,0,0,-0.8973524521368356,0.4329630746111868,-0.46879146500620517,-0.4404682748765871,4,1,1,,8,6,0,1
13,B,4,8.0,8.0,9,0,0,-0.4456964794035261,-1.3585189933839386,-0.20603683423506114,1.0909000357736567,5,1,1,,8,6,0,1
13,A,7,8.0,9.0,8,0,0,-0.12091922968801952,1.2291016082326192,-0.6167678373463255,-1.517968067884901,6,1,1,,8,6,0,1
13,B,3,8.0,8.0,8,1,0,0.16321454374363878,-0.8114642889144896,0.12315070992698145,1.1153490841588571,7,1,1,,8,6,0,1
13,A,2,8.0,8.0,8,1,0,0.6499751007514337,1.3137763377190013,0.3671829564586329,-0.941478651770379,8,1,1,,8,6,0,1
13,B,2,8.0,8.0,9,0,0,-0.2501515478280001,-1.267203620032312,0.003120688995570354,1.191681030804802,9,1,1,,8,6,0,1
13,A,9,9.0,8.0,4,0,0,-0.7052916405337127,1.5735811477543151,-0.1405622982636171,-1.0409497639294598,10,1,1,,8,6,0,1
13,B,7,8.0,8.0,1,0,0,-0.6572041066071599,-0.7448773810005589,-0.29145184844668565,1.2435596819734964,11,1,1,,8,6,0,1
13,A,8,7.0,8.0,2,0,0,-0.7643717113868347,0.6372057682865689,-0.4998832623087119,-0.8260109925022716,12,1,1,,8,6,0,1
13,B,2,9.0,8.0,3,0,0,-0.683713901947661,-1.451577926845788,-0.27365196803999275,1.0278712515445527,13,1,1,,8,6,0,1
13,A,4,9.0,8.0,4,0,0,-0.8272029920931295,1.7090713269370579,-0.2991972412124938,-1.066245102861265,14,1,1,A,8,6,0,1
15,A,1,8.0,8.0,7,1,0,-0.09344169624011699,0.8343362222344837,0.7454543130906705,-0.8207805023787973,1,1,1,,10,6,2,3
15,B,3,8.0,8.0,8,1,0,0.4384775144370703,-0.5694217938095468,0.017063828649576417,0.924822337780172,2,1,1,,10,6,2,3
15,A,9,9.0,8.0,9,0,0,-0.48653339745500374,1.5465525678034961,-0.042805547724412224,-0.9311818539711663,3,1,1,,10,6,2,3
15,B,5,8.0,8.0,8,1,0,0.5151618127971654,-0.7865481360185808,0.12698721462652082,1.2148559478474958,4,1,1,,10,6,2,3
15,A,7,8.0,8.0,1,1,0,0.8223877457353067,0.8210326162891644,0.3731628356522576,-0.9054311640493417,5,1,1,,10,6,2,3
15,B,7,7.0,8.0,7,1,0,0.9019985108933296,-0.4567660096125697,0.41491357246068794,0.8029251753019627,6,1,1,,10,6,2,3
15,A,8,7.0,8.0,1,1,0,0.7977479023951647,0.4933051810079796,0.6275669412946685,-0.6023599769068996,7,1,1,,10,6,2,3
15,B,2,8.0,8.0,9,0,1,0.8808156055092314,-1.3657240931276549,0.2304890473982434,0.9417552467159117,8,1,1,,10,6,2,3
15,A,9,9.0,8.0,4,0,0,-0.5942304963111614,1.5461960563674826,0.056717384041271905,-1.2021830406372238,9,1,1,,10,6,2,3
15,B,5,8.0,8.0,8,1,0,0.5733938114393654,-0.6592826674981183,-0.00902480592492893,1.2520268033864141,10,1,1,,10,6,2,3
15,A,8,7.0,8.0,7,1,0,0.7834840006215765,0.4392281607409239,0.5665507490517105,-0.7863329781233169,11,1,1,,10,6,2,3
15,B,2,9.0,8.0,3,0,0,-0.4730478450637525,-1.463915415640206,-0.0501847272702682,1.0048647370638601,12,1,1,,10,6,2,3
15,A,2,4.0,8.0,4,0,0,-1.1102735127185566,1.6271770477725418,-0.2239603393614409,-1.0782734646969825,13,1,1,,10,6,2,3
15,B,2,8.0,8.0,3,0,0,-0.732650044030406,-1.359781545616294,-0.35873887604393934,1.1751963987582823,14,1,1,,10,6,2,3
15,A,4,9.0,8.0,8,0,1,0.6397129668889311,1.5641746008032857,-0.012233148505265698,-1.1520794657100726,15,1,1,,10,6,2,3
15,B,5,8.0,8.0,8,1,0,0.806839826237091,-0.9396124222366108,0.5237266385557013,1.2837069137386485,16,1,1,,10,6,2,3
15,A,2,3.0,8.0,3,0,1,1.0658480121024527,1.5097209763751565,0.40870601139270357,-1.038598213763473,17,1,1,,10,6,2,3
15,B,4,8.0,8.0,9,0,0,-0.057818515842748545,-1.0899393424929773,0.3418557700812906,1.290517539833484,18,1,1,,10,6,2,3
15,A,5,8.0,8.0,7,0,0,-0.42326047605812134,1.0588629712162672,-0.18847857450070926,-1.2541361112612825,19,1,1,,10,6,2,3
15,B,7,7.0,8.0,7,0,0,-0.2144762649226466,-0.5053271073284398,-0.13012912372656368,0.8753928214546841,20,1,1,,10,6,2,3
15,A,8,7.0,8.0,7,1,0,-0.10844729420830945,0.4268330404899796,-0.04305903825582907,-0.5602079307435573,21,1,1,,10,6,2,3
15,B,4,8.0,8.0,8,0,0,-0.5745194260937522,-1.141981446445492,0.16144564099190942,1.252610047960814,22,1,1,,10,6,2,3
15,A,5,8.0,8.0,8,1,0,0.34554438682933397,1.3348322295072539,-0.4274573637796227,-1.066795399523765,23,1,1,,10,6,2,3
15,B,7,7.0,8.0,7,0,0,-0.13479189455321683,-0.37409301441953663,0.18013201491718833,1.21503852680742,24,1,1,,10,6,2,3
15,A,7,8.0,8.0,2,0,0,-0.7397201086976941,0.8650132892860191,0.022780474631146005,-0.7304666053126244,25,1,1,,10,6,2,3
15,B,3,7.0,8.0,1,0,0,-0.6674743807493757,-0.4412740372469572,-0.4361553277201812,0.9069737839371156,26,1,1,,10,6,2,3
15,A,2,8.0,8.0,8,1,0,0.650298474673344,1.5083388315747381,0.18583529874871202,-0.834919514969393,27,1,1,,10,6,2,3
15,B,4,8.0,8.0,8,0,0,0.7238105807635583,-1.34036246922123,0.26987810566869297,1.1849893915917484,28,1,1,,10,6,2,3
15,A,5,8.0,9.0,8,0,0,0.01508443443824677,1.176485994993462,0.6024718623202249,-1.5125310388075992,29,1,1,,10,6,2,3
15,B,7,8.0,8.0,1,0,0,-0.449233287707186,-0.6635155231823363,-0.4141703339483117,1.1289493253194696,30,1,1,,10,6,2,3
15,A,8,2.0,8.0,2,0,0,-1.012199471450293,0.5664801166253154,-0.48364518278454294,-0.7907299935662779,31,1,1,,10,6,2,3
15,B,2,8.0,8.0,8,0,0,-0.5215370577219113,-1.3198957724626332,-0.33485919917056156,1.0038643807676706,32,1,1,,10,6,2,3
15,A,9,8.0,8.0,4,0,0,-0.6551901014716401,1.4898979871818654,-0.3244102230134777,-1.1659864370263568,33,1,1,,10,6,2,3
15,B,7,8.0,8.0,7,1,0,0.5842238004536534,-0.7165812402461157,-0.16157219633323974,1.273924108756906,34,1,1,,10,6,2,3
15,A,8,7.0,8.0,7,0,0,-0.6049303308236995,0.5591734697854859,-0.05024127792501423,-0.6164427034067851,35,1,1,,10,6,2,3
15,B,9,9.0,8.0,9,1,0,0.6514957122468628,-1.41922168664407,0.393742103613637,0.852598696784104,36,1,1,,10,6,2,3
15,A,7,7.0,8.0,7,1,0,0.69842282985246,0.5285952651245829,0.31868059080194655,-1.2647201427324664,37,1,1,,10,6,2,3
15,B,8,8.0,8.0,7,1,0,0.27964510400034315,-0.5477201392496577,0.3501853403264764,0.7269766568914159,38,1,1,,10,6,2,3
15,A,9,9.0,8.0,9,0,0,-0.32637393223833455,1.5886328776363794,-0.050250172287690714,-0.8714441079223082,39,1,1,,10,6,2,3
15,B,5,8.0,8.0,5,0,0,-0.49427269600444046,-0.6980438970456854,-0.27236901253052137,1.2958436518194116,40,1,1,A,10,6,2,3
16,A,1,8.0,8.0,7,1,0,0.08560164221707874,0.8432454033083024,-0.39126229280202723,-0.8847826270830333,1,1,1,,10,7,3,4
16,B,3,8.0,8.0,8,0,0,-0.34007808981842225,-0.6516687093568269,0.004577294042535441,0.9651077915430181,2,1,1,,10,7,3,4
16,A,2,8.0,8.0,8,0,0,-0.5324659574472546,1.3465204227201368,-0.19174763797892624,-0.9318134021036917,3,1,1,,10,7,3,4
16,B,4,8.0,8.0,8,0,1,0.6729199037389265,-1.1616701513915073,0.09827892961851534,1.1691339796403593,4,1,1,,10,7,3,4
16,A,5,8.0,8.0,8,0,0,0.14669083744584105,1.1308938424772166,0.6516252633882776,-1.3018336260648837,5,1,1,,10,7,3,4
16,B,7,7.0,8.0,8,0,0,0.13560583836182616,-0.5149645057825719,-0.0012771138033064366,0.9247573347694994,6,1,1,,10,7,3,4
16,A,8,7.0,8.0,7,1,0,-0.030944041724338706,0.49917689627074857,0.0004722914263967174,-0.6502605593982272,7,1,1,,10,7,3,4
16,B,2,8.0,8.0,9,0,0,-0.2748331524064589,-1.3447514754724867,-0.18330321978417885,1.0123422238294306,8,1,1,,10,7,3,4
16,A,4,9.0,8.0,8,0,0,-0.7439267294903269,1.7093418875922268,-0.1337242137946029,-1.12758071703157,9,1,1,,10,7,3,4
16,B,5,8.0,9.0,8,1,0,0.07692431360253965,-0.9789886468498693,-0.7792490120774456,1.6282625807339326,10,1,1,,10,7,3,4
16,A,8,8.0,8.0,7,1,0,0.586055092627917,0.8367674210844006,0.39595977868621623,-0.917314156512635,11,1,1,,10,7,3,4
16,B,6,9.0,8.0,3,0,0,-0.4622015009464525,-1.3847194392133264,-0.06215846605760351,1.0991836385531837,12,1,1,,10,7,3,4
16,A,7,8.0,8.0,8,0,0,-0.6082687782772841,1.0817008201925493,-0.2655287587039666,-1.2672707557504828,13,1,1,,10,7,3,4
16,B,8,8.0,8.0,8,1,0,0.5836016066317885,-0.5912774732249503,0.07173777935429336,0.9492592668218046,14,1,1,,10,7,3,4
16,A,4,9.0,8.0,6,0,0,-0.4122114797111018,1.5606978817587553,0.2374731510881237,-0.8347024046441668,15,1,1,B,10,7,3,4
17,B,1,8.0,8.0,7,1,0,0.16981923888294767,-0.7763129316839086,-0.44205017442098576,1.0430687468625404,1,1,1,,10,8,0,3
17,A,8,8.0,8.0,8,0,0,-0.5608672495421267,0.7659218084957603,0.039105509070917775,-0.930834532573542,2,1,1,,10,8,0,3
17,B,2,6.0,8.0,4,0,1,1.0514436467161214,-1.3649725206366667,0.16498599648159168,1.1154943706123681,3,1,1,,10,8,0,3
17,A,9,3.0,8.0,3,1,0,0.9331920840656047,1.523320156972428,0.6364948148895402,-1.187023034887399,4,1,1,,10,8,0,3
17,B,3,8.0,8.0,8,0,0,-0.12269546364273595,-0.6507698487097455,0.22509434135975004,1.2826885235762517,5,1,1,,10,8,0,3
17,A,4,9.0,8.0,8,0,1,0.7492317434853079,1.5436783223427148,0.17951245525214865,-0.8823726616511177,6,1,1,,10,8,0,3
17,B,3,8.0,8.0,8,0,0,-0.32873091109710006,-0.7667414779307545,0.49445192063283216,1.2836070816541103,7,1,1,,10,8,0,3
17,A,4,8.0,8.0,8,0,0,-0.49638357075128825,1.3685410334044168,-0.295731909352194,-0.9202439699328195,8,1,1,,10,8,0,3
17,B,5,8.0,8.0,8,0,0,-0.11696340524949694,-0.8836244629573983,-0.7830607718752737,1.3383453777358394,9,1,1,,10,8,0,3
17,A,3,8.0,8.0,8,1,0,-0.15727759045264778,1.1529296796281088,0.1218078600022255,-0.9787975170507707,10,1,1,,10,8,0,3
17,B,2,8.0,8.0,8,0,0,-0.37512100042404206,-1.3322073519896793,-0.14009590295129107,1.0911296132090804,11,1,1,,10,8,0,3
17,A,2,8.0,8.0,4,0,0,-0.8615146089898492,1.4251363968558473,-0.2016591015589954,-1.1029671481776864,12,1,1,,10,8,0,3
17,B,2,8.0,8.0,5,0,0,-0.6676173438405434,-1.3076124266802478,-0.28796629772321164,1.16014615882611,13,1,1,,10,8,0,3
17,A,9,8.0,8.0,4,0,0,-0.801629256544775,1.5105406220817013,-0.24731543840518827,-1.1156024998276266,14,1,1,,10,8,0,3
17,B,7,8.0,8.0,8,0,0,-0.6184980150565725,-0.8383013184224696,-0.32778270606592536,1.2132935857975682,15,1,1,,10,8,0,3
17,A,8,7.0,8.0,7,0,0,-0.7148982492676621,0.45173372506760795,-0.5402340765925312,-0.5959005958858192,16,1,1,,10,8,0,3
17,B,2,8.0,8.0,4,0,1,0.7557353671880628,-1.3532328751859979,0.20730662615972292,0.9011157930996685,17,1,1,,10,8,0,3
17,A,9,9.0,8.0,4,0,0,-0.5984467267665446,1.5670141350590612,-0.12586695846540896,-1.0902319337347368,18,1,1,,10,8,0,3
17,B,7,7.0,8.0,1,0,0,-0.6417044784684809,-0.4850058944822999,-0.43194044191612313,1.3832915475472796,19,1,1,B,10,8,0,3
19,A,1,8.0,8.0,7,1,0,-0.05636930199022195,0.8344688650427212,0.7758629949350788,-0.8324387552319484,1,1,1,,11,9,1,3
